260,"Nnamdi Azikiwe International Airport","Abuja","Nigeria","ABV","DNAA",9.0068,7.2632,1123,1,"N"
261,"Akure Airport","Akure","Nigeria","AKR","DNAK",7.2467,5.3010,1100,1,"N"
262,"Benin Airport","Benin","Nigeria","BNI","DNBE",6.3170,5.5995,258,1,"N"
263,"Margaret Ekpo International Airport","Calabar","Nigeria","CBQ","DNCA",4.9760,8.3472,210,1,"N"
264,"Akanu Ibiam International Airport","Enugu","Nigeria","ENU","DNEN",6.4743,7.5620,466,1,"N"
265,"Gusau Airport","Gusau","Nigeria","","DNGU",12.1717,6.6961,1520,1,"N"
266,"Ibadan Airport","Ibadan","Nigeria","IBA","DNIB",7.3625,3.9783,725,1,"N"
267,"Ilorin International Airport","Ilorin","Nigeria","ILR","DNIL",8.4402,4.4939,1126,1,"N"
268,"Yakubu Gowon Airport","Jos","Nigeria","JOS","DNJO",9.6398,8.8691,4232,1,"N"
269,"Kaduna Airport","Kaduna","Nigeria","KAD","DNKA",10.6960,7.3201,2073,1,"N"
270,"Mallam Aminu International Airport","Kano","Nigeria","KAN","DNKN",12.0476,8.5246,1562,1,"N"
271,"Maiduguri International Airport","Maiduguri","Nigeria","MIU","DNMA",11.8553,13.0809,1099,1,"N"
272,"Makurdi Airport","Makurdi","Nigeria","MDI","DNMK",7.7039,8.6139,371,1,"N"
273,"Murtala Muhammed International Airport","Lagos","Nigeria","LOS","DNMM",6.5774,3.3212,135,1,"N"
274,"Minna Airport","Minna","Nigeria","MXJ","DNMN",9.6522,6.4623,834,1,"N"
275,"Port Harcourt International Airport","Port Hartcourt","Nigeria","PHC","DNPO",5.0155,6.9496,87,1,"N"
276,"Sadiq Abubakar III International Airport","Sokoto","Nigeria","SKO","DNSO",12.9163,5.2072,1010,1,"N"
277,"Yola Airport","Yola","Nigeria","YOL","DNYO",9.2576,12.4304,599,1,"N"
278,"Zaria Airport","Zaria","Nigeria","ZAR","DNZA",11.1302,7.6858,2170,1,"N"
279,"Maradi Airport","Maradi","Niger","MFQ","DRRM",13.5025,7.1267,1240,1,"N"
280,"Diori Hamani International Airport","Niamey","Niger","NIM","DRRN",13.4815,2.1836,732,1,"N"
281,"Tahoua Airport","Tahoua","Niger","THZ","DRRT",14.8757,5.2654,1266,1,"N"
282,"Mano Dayak International Airport","Agadez","Niger","AJY","DRZA",16.9660,8.0001,1657,1,"N"
283,"Dirkou Airport","Dirkou","Niger","","DRZD",18.9687,12.8687,1273,1,"N"
284,"Diffa Airport","Diffa","Niger","","DRZF",13.3729,12.6267,994,1,"N"
285,"Zinder Airport","Zinder","Niger","ZND","DRZR",13.7790,8.9838,1516,1,"N"
286,"Monastir Habib Bourguiba International Airport","Monastir","Tunisia","MIR","DTMB",35.7581,10.7547,9,1,"E"
287,"Tunis Carthage International Airport","Tunis","Tunisia","TUN","DTTA",36.8510,10.2272,22,1,"E"
288,"Sidi Ahmed Air Base","Bizerte","Tunisia","","DTTB",37.2454,9.7915,20,1,"E"
289,"Remada Air Base","Remada","Tunisia","","DTTD",32.3062,10.3821,1004,1,"E"
290,"Gafsa Ksar International Airport","Gafsa","Tunisia","GAF","DTTF",34.4220,8.8225,1060,1,"E"
291,"Gabès Matmata International Airport","Gabes","Tunisia","GAE","DTTG",33.8769,10.1033,26,1,"E"
292,"Borj El Amri Airport","Bordj El Amri","Tunisia","","DTTI",36.7213,9.9431,110,1,"E"
293,"Djerba Zarzis International Airport","Djerba","Tunisia","DJE","DTTJ",33.8750,10.7755,19,1,"E"
294,"El Borma Airport","El Borma","Tunisia","EBM","DTTR",31.7043,9.2546,827,1,"E"
295,"Sfax Thyna International Airport","Sfax","Tunisia","SFA","DTTX",34.7180,10.6910,85,1,"E"
296,"Tozeur Nefta International Airport","Tozeur","Tunisia","TOE","DTTZ",33.9397,8.1106,287,1,"E"
297,"Niamtougou International Airport","Niatougou","Togo","LRL","DXNG",9.7673,1.0912,1515,0,"N"
298,"Lomé-Tokoin Airport","Lome","Togo","LFW","DXXX",6.1656,1.2545,72,0,"N"
299,"Antwerp International Airport (Deurne)","Antwerp","Belgium","ANR","EBAW",51.1894,4.4603,39,1,"E"
300,"Beauvechain Air Base","Beauvechain","Belgium","","EBBE",50.7586,4.7683,370,1,"E"
301,"Kleine Brogel Air Base","Kleine Brogel","Belgium","","EBBL",51.1683,5.4700,200,1,"E"
302,"Brussels Airport","Brussels","Belgium","BRU","EBBR",50.9014,4.4844,184,1,"E"
303,"Jehonville Air Base","Bertrix","Belgium","","EBBX",49.8917,5.2239,1514,1,"E"
304,"Brussels South Charleroi Airport","Charleroi","Belgium","CRL","EBCI",50.4592,4.4538,614,1,"E"
305,"Chièvres Air Base","Chievres","Belgium","","EBCV",50.5758,3.8310,194,1,"E"
306,"Koksijde Air Base","Koksijde","Belgium","","EBFN",51.0903,2.6528,20,1,"E"
307,"Florennes Air Base","Florennes","Belgium","","EBFS",50.2433,4.6458,935,1,"E"
308,"Wevelgem Airport","Kortrijk-vevelgem","Belgium","KJK","EBKT",50.8172,3.2047,64,1,"E"
309,"Liège Airport","Liege","Belgium","LGG","EBLG",50.6374,5.4432,659,1,"E"
310,"Ostend-Bruges International Airport","Ostend","Belgium","OST","EBOS",51.1989,2.8622,13,1,"E"
311,"Zutendaal Air Base","Zutendaal","Belgium","","EBSL",50.9475,5.5906,312,1,"E"
312,"Brustem Airfield Sint Truiden","Sint-truiden","Belgium","","EBST",50.7919,5.2017,246,1,"E"
313,"Saint Hubert Air Base","St.-hubert","Belgium","","EBSU",50.0344,5.4408,1930,1,"E"
314,"Ursel Air Base","Ursel","Belgium","","EBUL",51.1442,3.4756,95,1,"E"
315,"Weelde Air Base","Weelde","Belgium","","EBWE",51.3948,4.9602,105,1,"E"
316,"Zoersel (Oostmalle) Airfield","Zoersel","Belgium","OBL","EBZR",51.2647,4.7533,53,1,"E"
317,"Flugplatz Bautzen","Bautzen","Germany","","EDAB",51.1936,14.5197,568,1,"E"
318,"Altenburg-Nobitz Airport","Altenburg","Germany","AOC","EDAC",50.9819,12.5064,640,1,"E"
319,"Dessau Airfield","Dessau","Germany","","EDAD",51.8317,12.1910,187,1,"E"
320,"Eisenhüttenstadt Airfield","Eisenhuettenstadt","Germany","","EDAE",52.1959,14.5875,144,1,"E"
322,"Großenhain Airport","Suhl","Germany","","EDAK",51.3081,13.5556,417,1,"E"
323,"Merseburg Airport","Muehlhausen","Germany","","EDAM",51.3631,11.9408,341,1,"E"
324,"Halle-Oppin Airport","Halle","Germany","","EDAQ",51.5522,12.0539,348,1,"E"
325,"Riesa-Göhlis Airport","Riesa","Germany","IES","EDAU",51.2936,13.3561,322,1,"E"
326,"Rechlin-Lärz Airport","Rechlin-laerz","Germany","REB","EDAX",53.3064,12.7522,220,1,"E"
327,"Strausberg Airport","Strausberg","Germany","","EDAY",52.5806,13.9167,262,1,"E"
328,"Schönhagen Airport","Schoenhagen","Germany","QXH","EDAZ",52.2036,13.1564,152,1,"E"
329,"Barth Airport","Barth","Germany","BBH","EDBH",54.3383,12.7105,23,1,"E"
330,"Jena-Schöngleina Airfield","Jena","Germany","","EDBJ",50.9153,11.7144,1247,1,"E"
331,"Kyritz Airport","Kyritz","Germany","","EDBK",52.9189,12.4253,131,1,"E"
332,"Magdeburg ""City"" Airport","Magdeburg","Germany","ZMG","EDBM",52.0736,11.6264,259,1,"E"
333,"Rothenburg/Görlitz Airport","Rothenburg/ol","Germany","","EDBR",51.3633,14.9500,518,1,"E"
334,"Anklam Airfield","Anklam","Germany","","EDCA",53.8328,13.6686,16,1,"E"
335,"Cottbus-Drewitz Airport","Cottbus","Germany","CBU","EDCD",51.8894,14.5319,272,1,"E"
336,"Kamenz Airport","Kamenz","Germany","","EDCM",51.2969,14.1275,495,1,"E"
337,"Berlin-Schönefeld Airport","Berlin","Germany","SXF","EDDB",52.3800,13.5225,157,1,"E"
338,"Dresden Airport","Dresden","Germany","DRS","EDDC",51.1328,13.7672,755,1,"E"
339,"Erfurt Airport","Erfurt","Germany","ERF","EDDE",50.9798,10.9581,1036,1,"E"
340,"Frankfurt am Main Airport","Frankfurt","Germany","FRA","EDDF",50.0333,8.5706,364,1,"E"
341,"Münster Osnabrück Airport","Munster","Germany","FMO","EDDG",52.1346,7.6848,160,1,"E"
342,"Hamburg Airport","Hamburg","Germany","HAM","EDDH",53.6304,9.9882,53,1,"E"
343,"Berlin-Tempelhof International Airport","Berlin","Germany","THF","EDDI",52.4730,13.4039,167,1,"E"
344,"Cologne Bonn Airport","Cologne","Germany","CGN","EDDK",50.8659,7.1427,302,1,"E"
345,"Düsseldorf Airport","Duesseldorf","Germany","DUS","EDDL",51.2895,6.7668,147,1,"E"
346,"Munich Airport","Munich","Germany","MUC","EDDM",48.3538,11.7861,1487,1,"E"
347,"Nuremberg Airport","Nuernberg","Germany","NUE","EDDN",49.4987,11.0781,1046,1,"E"
348,"Leipzig/Halle Airport","Leipzig","Germany","LEJ","EDDP",51.4239,12.2364,465,1,"E"
349,"Saarbrücken Airport","Saarbruecken","Germany","SCN","EDDR",49.2146,7.1095,1058,1,"E"
350,"Stuttgart Airport","Stuttgart","Germany","STR","EDDS",48.6899,9.2220,1276,1,"E"
351,"Berlin-Tegel Airport","Berlin","Germany","TXL","EDDT",52.5597,13.2877,122,1,"E"
352,"Hannover Airport","Hannover","Germany","HAJ","EDDV",52.4611,9.6851,183,1,"E"
353,"Bremen Airport","Bremen","Germany","BRE","EDDW",53.0475,8.7867,14,1,"E"
354,"Frankfurt-Egelsbach Airport","Egelsbach","Germany","QEF","EDFE",49.9600,8.6458,384,1,"E"
355,"Frankfurt-Hahn Airport","Hahn","Germany","HHN","EDFH",49.9487,7.2639,1649,1,"E"
356,"Mannheim-City Airport","Mannheim","Germany","MHG","EDFM",49.4731,8.5142,308,1,"E"
357,"Allendorf/Eder Airport","Allendorf","Germany","","EDFQ",51.0350,8.6808,1158,1,"E"
358,"Worms Airport","Worms","Germany","","EDFV",49.6069,8.3683,295,1,"E"
359,"Mainz-Finthen Airport","Mainz","Germany","","EDFZ",49.9675,8.1472,525,1,"E"
360,"Eisenach-Kindel Airport","Eisenach","Germany","EIB","EDGE",50.9916,10.4797,1112,1,"E"
361,"Siegerland Airport","Siegerland","Germany","SGE","EDGS",50.7077,8.0830,1966,1,"E"
362,"Hamburg-Finkenwerder Airport","Hamburg","Germany","XFW","EDHI",53.5353,9.8356,23,1,"E"
363,"Kiel-Holtenau Airport","Kiel","Germany","KEL","EDHK",54.3794,10.1453,102,1,"E"
364,"Lübeck Blankensee Airport","Luebeck","Germany","LBC","EDHL",53.8054,10.7192,53,1,"E"
365,"Flugplatz Dahlemer Binz","Dahlemer Binz","Germany","","EDKV",50.4056,6.5289,1896,1,"E"
366,"Meinerzhagen Airport","Meinerzhagen","Germany","","EDKZ",51.1000,7.6000,1549,1,"E"
367,"Arnsberg-Menden Airport","Arnsberg","Germany","","EDLA",51.4839,7.8983,794,1,"E"
368,"Essen Mulheim Airport","Essen","Germany","ESS","EDLE",51.4023,6.9373,424,1,"E"
369,"Bielefeld Airport","Bielefeld","Germany","BFE","EDLI",51.9647,8.5444,454,1,"E"
370,"Mönchengladbach Airport","Moenchengladbach","Germany","MGL","EDLN",51.2303,6.5044,125,1,"E"
371,"Paderborn Lippstadt Airport","Paderborn","Germany","PAD","EDLP",51.6141,8.6163,699,1,"E"
372,"Stadtlohn-Vreden Airport","Stadtlohn","Germany","","EDLS",51.9958,6.8406,157,1,"E"
373,"Dortmund Airport","Dortmund","Germany","DTM","EDLW",51.5183,7.6122,425,1,"E"
374,"Augsburg Airport","Augsburg","Germany","AGB","EDMA",48.4253,10.9317,1516,1,"E"
375,"Biberach a.d. Riß Airfield","Biberach","Germany","","EDMB",48.1111,9.7628,1903,1,"E"
376,"Eggenfelden Airport","Eggenfelden","Germany","","EDME",48.3961,12.7236,1342,1,"E"
377,"Mindelheim-Mattsies Airfield","Mindelheim","Germany","","EDMN",48.1069,10.5250,1857,1,"E"
378,"Oberpfaffenhofen Airport","Oberpfaffenhofen","Germany","OBF","EDMO",48.0814,11.2831,1947,1,"E"
379,"Straubing Airport","Straubing","Germany","RBM","EDMS",48.9008,12.5167,1047,1,"E"
380,"Vilshofen Airport","Vilshofen","Germany","","EDMV",48.6350,13.1956,991,1,"E"
381,"Leutkirch-Unterzeil Airport","Leutkirch","Germany","","EDNL",47.8589,10.0142,2100,1,"E"
382,"Friedrichshafen Airport","Friedrichshafen","Germany","FDH","EDNY",47.6713,9.5115,1367,1,"E"
383,"Schwerin Parchim Airport","Parchim","Germany","SZW","EDOP",53.4270,11.7834,166,1,"E"
384,"Stendal-Borstel Airport","Stendal","Germany","","EDOV",52.6289,11.8186,184,1,"E"
385,"Aalen-Heidenheim/Elchingen Airport","Aalen-heidenheim","Germany","","EDPA",48.7778,10.2647,1916,1,"E"
386,"Bayreuth Airport","Bayreuth","Germany","BYU","EDQD",49.9850,11.6400,1601,1,"E"
387,"Burg Feuerstein Airport","Burg Feuerstein","Germany","URD","EDQE",49.7942,11.1336,1673,1,"E"
388,"Hof-Plauen Airport","Hof","Germany","HOQ","EDQM",50.2886,11.8564,1959,1,"E"
389,"Haßfurt-Schweinfurt Airport","Hassfurt","Germany","","EDQT",50.0181,10.5294,719,1,"E"
390,"Koblenz-Winningen Airfield","Koblenz","Germany","","EDRK",50.3256,7.5286,640,1,"E"
391,"Trier-Föhren Airport","Trier","Germany","","EDRT",49.8639,6.7875,666,1,"E"
392,"Speyer Airfield","Speyer","Germany","","EDRY",49.3047,8.4514,312,1,"E"
393,"Zweibrücken Airport","Zweibruecken","Germany","ZQW","EDRZ",49.2094,7.4006,1132,1,"E"
394,"Donaueschingen-Villingen Airport","Donaueschingen","Germany","ZQL","EDTD",47.9733,8.5222,2231,1,"E"
395,"Freiburg i. Br. Airport","Freiburg","Germany","","EDTF",48.0228,7.8325,801,1,"E"
396,"Mengen-Hohentengen Airport","Mengen","Germany","","EDTM",48.0539,9.3728,1818,1,"E"
397,"Adolf Würth Airport","Schwaebisch Hall","Germany","","EDTY",49.1183,9.7839,1299,1,"E"
398,"Finsterwalde/Schacksdorf Airport","Soest","Germany","","EDUS",51.6075,13.7436,384,1,"E"
399,"Braunschweig-Wolfsburg Airport","Braunschweig","Germany","BWE","EDVE",52.3192,10.5561,295,1,"E"
400,"Kassel-Calden Airport","Kassel","Germany","KSF","EDVK",51.4173,9.3850,820,1,"E"
401,"Hildesheim Airport","Hildesheim","Germany","","EDVM",52.1814,9.9464,292,1,"E"
402,"Bremerhaven Airport","Bremerhaven","Germany","BRV","EDWB",53.5069,8.5728,10,1,"E"
403,"Emden Airport","Emden","Germany","EME","EDWE",53.3911,7.2275,3,1,"E"
404,"Leer-Papenburg Airport","Leer","Germany","","EDWF",53.2719,7.4417,3,1,"E"
405,"Wilhelmshaven-Mariensiel Airport","Wilhelmshaven","Germany","WVN","EDWI",53.5022,8.0522,16,1,"E"
406,"Borkum Airport","Borkum","Germany","BMK","EDWR",53.5964,6.7092,3,1,"E"
407,"Norderney Airport","Norderney","Germany","NRD","EDWY",53.7069,7.2300,7,1,"E"
408,"Flensburg-Schäferhaus Airport","Flensburg","Germany","FLF","EDXF",54.7733,9.3789,131,1,"E"
409,"Rendsburg-Schachtholm Airport","Rendsburg","Germany","","EDXR",54.2200,9.5994,23,1,"E"
410,"Westerland Sylt Airport","Westerland","Germany","GWT","EDXW",54.9132,8.3405,51,1,"E"
411,"Ämari Air Base","Armari Air Force Base","Estonia","","EEEI",59.2603,24.2085,65,2,"E"
412,"Kärdla Airport","Kardla","Estonia","KDL","EEKA",58.9908,22.8307,18,2,"E"
413,"Kuressaare Airport","Kuressaare","Estonia","URE","EEKE",58.2299,22.5095,14,2,"E"
414,"Pärnu Airport","Parnu","Estonia","EPU","EEPU",58.4190,24.4728,47,2,"E"
415,"Lennart Meri Tallinn Airport","Tallinn-ulemiste International","Estonia","TLL","EETN",59.4133,24.8328,131,2,"E"
416,"Tartu Airport","Tartu","Estonia","TAY","EETU",58.3075,26.6904,219,2,"E"
417,"Enontekio Airport","Enontekio","Finland","ENF","EFET",68.3626,23.4243,1005,2,"E"
418,"Eura Airport","Eura","Finland","","EFEU",61.1161,22.2014,259,2,"E"
419,"Halli Airport","Halli","Finland","KEV","EFHA",61.8560,24.7867,479,2,"E"
420,"Helsinki Malmi Airport","Helsinki","Finland","HEM","EFHF",60.2546,25.0428,57,2,"E"
421,"Helsinki Vantaa Airport","Helsinki","Finland","HEL","EFHK",60.3172,24.9633,179,2,"E"
422,"Hameenkyro Airport","Hameenkyro","Finland","","EFHM",61.6897,23.0737,449,2,"E"
423,"Hanko Airport","Hanko","Finland","","EFHN",59.8489,23.0836,20,2,"E"
424,"Hyvinkää Airfield","Hyvinkaa","Finland","HYV","EFHV",60.6544,24.8811,430,2,"E"
425,"Kiikala Airport","Kikala","Finland","","EFIK",60.4625,23.6525,381,2,"E"
426,"Immola Airport","Immola","Finland","","EFIM",61.2492,28.9037,338,2,"E"
427,"Kitee Airport","Kitee","Finland","KTQ","EFIT",62.1661,30.0736,364,2,"E"
428,"Ivalo Airport","Ivalo","Finland","IVL","EFIV",68.6073,27.4053,481,2,"E"
429,"Joensuu Airport","Joensuu","Finland","JOE","EFJO",62.6629,29.6075,398,2,"E"
430,"Jyvaskyla Airport","Jyvaskyla","Finland","JYV","EFJY",62.3995,25.6783,459,2,"E"
431,"Kauhava Airport","Kauhava","Finland","KAU","EFKA",63.1271,23.0514,151,2,"E"
432,"Kemi-Tornio Airport","Kemi","Finland","KEM","EFKE",65.7787,24.5821,61,2,"E"
433,"Kajaani Airport","Kajaani","Finland","KAJ","EFKI",64.2855,27.6924,483,2,"E"
434,"Kauhajoki Airport","Kauhajoki","Finland","KHJ","EFKJ",62.4625,22.3931,407,2,"E"
435,"Kokkola-Pietarsaari Airport","Kruunupyy","Finland","KOK","EFKK",63.7212,23.1431,84,2,"E"
436,"Kemijarvi Airport","Kemijarvi","Finland","","EFKM",66.7129,27.1568,692,2,"E"
437,"Kuusamo Airport","Kuusamo","Finland","KAO","EFKS",65.9876,29.2394,866,2,"E"
438,"Kittilä Airport","Kittila","Finland","KTT","EFKT",67.7010,24.8468,644,2,"E"
439,"Kuopio Airport","Kuopio","Finland","KUO","EFKU",63.0071,27.7978,323,2,"E"
440,"Lahti Vesivehmaa Airport","Vesivehmaa","Finland","QLF","EFLA",61.1442,25.6935,502,2,"E"
441,"Lappeenranta Airport","Lappeenranta","Finland","LPP","EFLP",61.0446,28.1447,349,2,"E"
442,"Mariehamn Airport","Mariehamn","Finland","MHQ","EFMA",60.1222,19.8982,17,2,"E"
443,"Menkijarvi Airport","Menkijarvi","Finland","","EFME",62.9467,23.5189,331,2,"E"
444,"Mikkeli Airport","Mikkeli","Finland","MIK","EFMI",61.6866,27.2018,329,2,"E"
445,"Nummela Airport","Nummela","Finland","","EFNU",60.3339,24.2964,367,2,"E"
446,"Oulu Airport","Oulu","Finland","OUL","EFOU",64.9301,25.3546,47,2,"E"
447,"Piikajarvi Airport","Piikajarvi","Finland","","EFPI",61.2456,22.1934,148,2,"E"
448,"Pori Airport","Pori","Finland","POR","EFPO",61.4617,21.8000,44,2,"E"
449,"Pudasjärvi Airport","Pudasjarvi","Finland","","EFPU",65.4022,26.9469,397,2,"E"
450,"Pyhäsalmi Airport","Pyhasalmi","Finland","","EFPY",63.7319,25.9263,528,2,"E"
451,"Raahe Pattijoki Airport","Pattijoki","Finland","","EFRH",64.6881,24.6958,118,2,"E"
452,"Rantasalmi Airport","Rantasalmi","Finland","","EFRN",62.0655,28.3565,292,2,"E"
453,"Rovaniemi Airport","Rovaniemi","Finland","RVN","EFRO",66.5648,25.8304,642,2,"E"
454,"Rayskala Airport","Rayskala","Finland","","EFRY",60.7447,24.1078,407,2,"E"
455,"Savonlinna Airport","Savonlinna","Finland","SVL","EFSA",61.9431,28.9451,311,2,"E"
456,"Selanpaa Airport","Selanpaa","Finland","","EFSE",61.0624,26.7989,417,2,"E"
457,"Sodankyla Airport","Sodankyla","Finland","SOT","EFSO",67.3950,26.6191,602,2,"E"
458,"Tampere-Pirkkala Airport","Tampere","Finland","TMP","EFTP",61.4141,23.6044,390,2,"E"
459,"Teisko Airport","Teisko","Finland","","EFTS",61.7733,24.0270,515,2,"E"
460,"Turku Airport","Turku","Finland","TKU","EFTU",60.5141,22.2628,161,2,"E"
461,"Utti Air Base","Utti","Finland","UTI","EFUT",60.8964,26.9384,339,2,"E"
462,"Vaasa Airport","Vaasa","Finland","VAA","EFVA",63.0507,21.7622,19,2,"E"
463,"Varkaus Airport","Varkaus","Finland","VRK","EFVR",62.1711,27.8686,286,2,"E"
464,"Ylivieska Airfield","Ylivieska-raudaskyla","Finland","YLI","EFYL",64.0547,24.7253,252,2,"E"
465,"Belfast International Airport","Belfast","United Kingdom","BFS","EGAA",54.6575,-6.2158,268,0,"E"
466,"St Angelo Airport","Enniskillen","United Kingdom","ENK","EGAB",54.3989,-7.6517,155,0,"E"
467,"George Best Belfast City Airport","Belfast","United Kingdom","BHD","EGAC",54.6181,-5.8725,15,0,"E"
468,"City of Derry Airport","Londonderry","United Kingdom","LDY","EGAE",55.0428,-7.1611,22,0,"E"
469,"Birmingham International Airport","Birmingham","United Kingdom","BHX","EGBB",52.4539,-1.7480,327,0,"E"
470,"Coventry Airport","Coventry","United Kingdom","CVT","EGBE",52.3697,-1.4797,267,0,"E"
471,"Leicester Airport","Leicester","United Kingdom","","EGBG",52.6078,-1.0319,469,0,"E"
472,"Gloucestershire Airport","Golouchestershire","United Kingdom","GLO","EGBJ",51.8942,-2.1672,101,0,"E"
474,"Wolverhampton Halfpenny Green Airport","Halfpenny Green","United Kingdom","","EGBO",52.5175,-2.2594,283,0,"E"
475,"Cotswold Airport","Pailton","United Kingdom","GBA","EGBP",51.6681,-2.0569,433,0,"E"
476,"Turweston Airport","Turweston","United Kingdom","","EGBT",52.0408,-1.0956,448,0,"E"
477,"Wellesbourne Mountford Airport","Wellesbourne","United Kingdom","","EGBW",52.1922,-1.6144,159,0,"E"
478,"Manchester Airport","Manchester","United Kingdom","MAN","EGCC",53.3537,-2.2750,257,0,"E"
479,"Manchester Woodford Airport","Woodfort","United Kingdom","","EGCD",53.3381,-2.1489,295,0,"E"
480,"Royal Marines Base Chivenor Airport","Chivenor","United Kingdom","","EGDC",51.0872,-4.1503,27,0,"E"
481,"Newquay Cornwall Airport","Newquai","United Kingdom","NQY","EGHQ",50.4406,-4.9954,390,0,"E"
482,"RAF Lyneham","Lyneham","United Kingdom","LYE","EGDL",51.5051,-1.9934,513,0,"E"
483,"MoD Boscombe Down Airport","Boscombe Down","United Kingdom","","EGDM",51.1522,-1.7474,407,0,"E"
484,"RNAS Culdrose","Culdrose","United Kingdom","","EGDR",50.0861,-5.2557,267,0,"E"
485,"MoD St. Athan","St. Athan","United Kingdom","","EGDX",51.4048,-3.4358,163,0,"E"
486,"RNAS Yeovilton","Yeovilton","United Kingdom","YEO","EGDY",51.0094,-2.6388,75,0,"E"
487,"Haverfordwest Airport","Haverfordwest","United Kingdom","HAW","EGFE",51.8331,-4.9611,159,0,"E"
488,"Cardiff International Airport","Cardiff","United Kingdom","CWL","EGFF",51.3967,-3.3433,220,0,"E"
489,"Swansea Airport","Swansea","United Kingdom","SWS","EGFH",51.6053,-4.0678,299,0,"E"
490,"Bristol Airport","Bristol","United Kingdom","BRS","EGGD",51.3827,-2.7191,622,0,"E"
491,"Liverpool John Lennon Airport","Liverpool","United Kingdom","LPL","EGGP",53.3336,-2.8497,80,0,"E"
492,"London Luton Airport","London","United Kingdom","LTN","EGGW",51.8747,-0.3683,526,0,"E"
493,"Plymouth City Airport","Plymouth","United Kingdom","PLH","EGHD",50.4228,-4.1058,476,0,"E"
494,"Bournemouth Airport","Bournemouth","United Kingdom","BOH","EGHH",50.7800,-1.8425,38,0,"E"
495,"Southampton Airport","Southampton","United Kingdom","SOU","EGHI",50.9503,-1.3568,44,0,"E"
496,"Lasham Airport","Lasham","United Kingdom","QLA","EGHL",51.1872,-1.0335,618,0,"E"
497,"Alderney Airport","Alderney","Guernsey","ACI","EGJA",49.7061,-2.2147,290,0,"E"
498,"Guernsey Airport","Guernsey","Guernsey","GCI","EGJB",49.4350,-2.6020,336,0,"E"
499,"Jersey Airport","Jersey","Jersey","JER","EGJJ",49.2079,-2.1955,277,0,"E"
500,"Shoreham Airport","Shoreham By Sea","United Kingdom","ESH","EGKA",50.8356,-0.2972,7,0,"E"
501,"London Biggin Hill Airport","Biggin Hill","United Kingdom","BQH","EGKB",51.3308,0.0325,598,0,"E"
502,"London Gatwick Airport","London","United Kingdom","LGW","EGKK",51.1481,-0.1903,202,0,"E"
503,"London City Airport","London","United Kingdom","LCY","EGLC",51.5053,0.0553,19,0,"E"
